idade,escolaridade,estado_civil,regiao,num_dependentes,tipo_contrato,anos_emprego,renda_mensal,valor_emprestimo,prazo_meses,taxa_juros_mensal,historico_pagamentos,score_credito,inadimplente
43,Médio,Casado,Nordeste,2,CLT,4.7,2263.21,16700.0,24,2.4,Bom,575,0
35,Médio,Casado,Sudeste,2,CLT,3.3,4458.59,73000.0,24,1.96,Bom,636,0
37,Pós-graduação,Solteiro,Sudeste,0,CLT,5.2,9813.82,110700.0,60,1.86,Bom,740,0
30,Médio,Casado,Sudeste,2,CLT,14.8,2997.97,12100.0,12,2.1,Bom,682,0
40,Médio,Divorciado,Centro-Oeste,2,Autônomo,1.7,2633.94,10300.0,12,2.44,Bom,588,0
46,Médio,Casado,Nordeste,1,Autônomo,5.9,3989.85,20500.0,48,4.48,Regular,615,0
20,Superior,Divorciado,Sudeste,4,CLT,0.4,7006.43,43200.0,24,1.88,Excelente,668,0
41,Superior,Solteiro,Nordeste,0,Empresário,8.2,3269.85,53300.0,36,2.47,Bom,627,0
48,Superior,Divorciado,Sudeste,3,Servidor Público,6.0,8519.95,125000.0,36,0.81,Bom,675,0
33,Superior,Solteiro,Sudeste,2,Servidor Público,2.9,6399.57,38600.0,48,1.04,Regular,582,1
45,Médio,Solteiro,Sudeste,2,CLT,6.9,3736.68,25100.0,36,1.22,Bom,554,0
68,Superior,Divorciado,Sudeste,3,CLT,4.4,6392.34,80200.0,48,2.23,Bom,669,0
36,Superior,Divorciado,Centro-Oeste,3,CLT,3.2,2486.03,40000.0,36,1.46,Excelente,612,0
42,Médio,Casado,Sudeste,1,CLT,11.7,2878.61,22300.0,24,1.43,Excelente,666,0
29,Fundamental,Solteiro,Norte,2,CLT,0.6,2234.78,24300.0,72,1.58,Bom,575,0
39,Pós-graduação,Solteiro,Centro-Oeste,0,Empresário,19.8,13240.12,150000.0,36,2.55,Bom,780,0
43,Superior,Casado,Norte,1,Servidor Público,0.7,2739.14,39900.0,48,1.35,Excelente,683,0
40,Superior,Divorciado,Sul,3,CLT,2.6,5149.31,84300.0,48,2.33,Bom,625,0
26,Superior,Solteiro,Sudeste,0,Servidor Público,1.1,5146.78,36900.0,24,1.46,Excelente,716,0
40,Médio,Divorciado,Sul,0,Autônomo,1.3,2698.62,36100.0,12,3.3,Ruim,470,1
54,Superior,Solteiro,Sudeste,2,CLT,4.0,6849.34,32300.0,72,2.32,Ruim,459,0
42,Médio,Divorciado,Nordeste,1,CLT,0.1,3665.85,44900.0,48,2.47,Excelente,688,0
48,Fundamental,Divorciado,Sul,1,CLT,11.3,2529.14,19100.0,36,2.1,Excelente,672,0
35,Superior,Casado,Sudeste,2,CLT,1.3,3173.52,42900.0,60,2.44,Ruim,447,1
46,Médio,Casado,Sul,2,CLT,1.3,1320.0,6800.0,12,1.75,Bom,565,0
41,Superior,Divorciado,Sudeste,1,CLT,8.0,4399.71,57100.0,60,2.23,Excelente,715,0
27,Médio,Casado,Nordeste,1,CLT,5.8,2470.48,33700.0,36,2.42,Ruim,433,1
41,Médio,Casado,Centro-Oeste,4,CLT,4.5,2400.04,38100.0,48,1.27,Ruim,404,0
27,Médio,Casado,Nordeste,4,CLT,0.6,2250.15,29900.0,60,1.61,Excelente,624,0
31,Médio,Solteiro,Sudeste,2,CLT,5.9,3256.7,35300.0,48,2.16,Excelente,627,0
40,Médio,Divorciado,Norte,0,CLT,1.8,1671.31,24700.0,12,1.61,Regular,563,0
41,Médio,Solteiro,Nordeste,1,CLT,20.4,1815.83,13200.0,60,1.22,Excelente,741,0
24,Pós-graduação,Divorciado,Sudeste,3,Autônomo,4.4,6566.98,86400.0,60,3.9,Regular,546,0
49,Médio,Solteiro,Sudeste,1,CLT,7.2,2173.49,30100.0,48,1.41,Excelente,692,0
44,Médio,Casado,Norte,4,CLT,5.3,3135.23,27900.0,36,1.62,Regular,534,0
30,Superior,Solteiro,Centro-Oeste,1,Servidor Público,3.6,4372.26,78000.0,36,0.84,Bom,617,0
21,Superior,Solteiro,Nordeste,3,CLT,5.0,3281.48,27400.0,48,1.47,Bom,640,0
36,Médio,Solteiro,Sudeste,0,CLT,3.6,3493.46,14900.0,72,2.36,Regular,609,0
33,Superior,Casado,Sudeste,1,CLT,0.2,5866.47,44300.0,60,1.75,Bom,679,0
39,Superior,Casado,Nordeste,2,Autônomo,1.7,5999.35,26900.0,60,2.65,Excelente,706,0
34,Médio,Divorciado,Centro-Oeste,3,Empresário,1.5,5205.68,42100.0,72,2.83,Bom,592,0
18,Médio,Solteiro,Sudeste,2,CLT,5.0,2360.99,11600.0,24,1.74,Bom,591,0
33,Pós-graduação,Casado,Centro-Oeste,0,CLT,3.4,8683.54,83300.0,36,2.4,Bom,673,0
34,Superior,Casado,Sudeste,3,Autônomo,3.8,6534.21,95900.0,36,3.41,Excelente,679,0
44,Superior,Solteiro,Nordeste,2,CLT,7.5,5690.62,22800.0,48,1.82,Excelente,737,0
30,Fundamental,Casado,Norte,0,Empresário,3.0,1320.0,15100.0,12,1.75,Regular,521,0
56,Médio,Casado,Nordeste,1,CLT,1.0,4995.85,18300.0,48,1.28,Bom,624,0
18,Superior,Casado,Sudeste,2,CLT,0.1,5391.02,87700.0,24,2.25,Excelente,675,0
52,Médio,Solteiro,Sudeste,1,CLT,0.7,2804.01,47200.0,60,1.58,Regular,535,0
35,Médio,Casado,Nordeste,3,CLT,0.1,5201.11,54000.0,84,1.55,Excelente,680,0
47,Superior,Solteiro,Centro-Oeste,1,CLT,1.1,8408.91,122300.0,36,2.13,Regular,569,1
38,Médio,Casado,Sudeste,2,Autônomo,4.0,2788.1,33200.0,48,3.12,Excelente,673,0
50,Superior,Divorciado,Norte,0,CLT,0.7,7127.23,57800.0,60,1.87,Ruim,470,0
33,Superior,Casado,Sudeste,1,CLT,0.3,8373.14,55900.0,36,1.75,Ruim,495,0
25,Médio,Casado,Sudeste,0,CLT,14.1,3415.25,49100.0,24,1.86,Excelente,731,0
53,Superior,Solteiro,Sul,0,Servidor Público,23.1,5777.9,54600.0,60,0.96,Excelente,809,0
36,Fundamental,Divorciado,Sul,0,CLT,4.1,2027.15,34100.0,60,2.35,Excelente,634,0
40,Superior,Solteiro,Sul,0,CLT,0.5,6003.93,105900.0,48,1.99,Regular,530,0
51,Médio,Casado,Norte,0,CLT,6.9,4239.74,26100.0,72,1.5,Excelente,720,0
26,Fundamental,Viúvo,Sudeste,1,CLT,3.1,1467.33,16800.0,84,1.32,Regular,507,1
44,Superior,Casado,Sudeste,0,Empresário,0.8,3311.5,36600.0,72,2.91,Regular,478,0
31,Médio,Casado,Nordeste,0,CLT,3.4,1922.66,30800.0,36,1.81,Bom,632,0
36,Pós-graduação,Casado,Centro-Oeste,4,CLT,0.2,9223.69,123300.0,24,2.41,Regular,527,1
38,Médio,Solteiro,Centro-Oeste,1,Empresário,14.4,2504.78,30300.0,72,2.84,Regular,538,0
21,Médio,Casado,Sudeste,1,CLT,7.0,2279.85,30100.0,60,2.35,Regular,559,0
29,Médio,Solteiro,Nordeste,0,Servidor Público,1.2,3489.78,30900.0,36,1.32,Excelente,716,0
52,Médio,Casado,Sudeste,1,Autônomo,2.2,2794.81,48600.0,36,4.25,Bom,536,0
47,Médio,Solteiro,Sul,2,CLT,2.0,2132.3,8200.0,72,2.34,Excelente,682,0
37,Superior,Divorciado,Sudeste,1,CLT,7.9,7683.14,26400.0,24,2.32,Bom,680,0
40,Superior,Solteiro,Sudeste,1,Servidor Público,1.8,4286.26,39600.0,72,0.91,Bom,614,0
34,Superior,Casado,Sudeste,2,CLT,0.2,4471.82,23800.0,48,1.33,Ruim,392,1
52,Pós-graduação,Casado,Centro-Oeste,3,CLT,1.0,10433.44,116600.0,60,1.41,Excelente,725,0
35,Médio,Casado,Sudeste,3,CLT,1.0,2349.69,7400.0,36,1.97,Bom,576,1
40,Superior,Solteiro,Centro-Oeste,0,CLT,11.9,4067.08,40200.0,48,1.52,Regular,668,0
50,Médio,Casado,Sul,2,CLT,10.3,2837.12,21100.0,60,1.92,Bom,656,0
29,Superior,Solteiro,Sul,0,CLT,1.4,6104.08,36800.0,36,1.93,Excelente,718,0
55,Médio,Casado,Sudeste,2,CLT,0.0,5412.82,52300.0,48,1.96,Bom,650,0
21,Pós-graduação,Casado,Norte,1,CLT,2.9,6032.57,95400.0,48,1.94,Ruim,491,0
55,Superior,Casado,Nordeste,1,CLT,6.4,5515.88,70800.0,12,1.69,Excelente,684,0
33,Pós-graduação,Solteiro,Norte,2,CLT,1.3,5834.44,31500.0,72,1.47,Excelente,715,0
35,Superior,Viúvo,Centro-Oeste,2,CLT,2.3,2574.73,27000.0,72,1.87,Bom,600,1
18,Pós-graduação,Casado,Centro-Oeste,2,CLT,0.8,7223.0,122600.0,36,1.84,Bom,615,0
32,Superior,Solteiro,Centro-Oeste,0,CLT,1.6,6143.09,58900.0,72,1.56,Bom,618,0
26,Médio,Casado,Centro-Oeste,2,CLT,5.7,2605.64,26200.0,60,1.27,Excelente,680,0
31,Médio,Divorciado,Sul,2,CLT,2.2,2611.31,44700.0,48,1.47,Excelente,667,0
36,Médio,Solteiro,Sudeste,0,Servidor Público,2.4,3232.78,16300.0,36,1.17,Ruim,479,0
48,Fundamental,Casado,Sudeste,1,CLT,6.2,1320.0,18500.0,36,1.9,Excelente,617,0
40,Médio,Casado,Sudeste,2,CLT,5.8,4019.5,30100.0,48,1.37,Bom,591,0
41,Médio,Solteiro,Sudeste,1,Empresário,0.8,1497.66,23900.0,36,2.43,Bom,595,0
25,Médio,Divorciado,Sul,2,CLT,2.1,4014.14,15300.0,36,1.75,Bom,606,0
28,Pós-graduação,Casado,Sudeste,1,CLT,7.6,11562.8,150000.0,24,2.05,Excelente,797,0
57,Pós-graduação,Solteiro,Sul,4,Servidor Público,2.4,11708.14,150000.0,60,1.2,Excelente,725,0
29,Médio,Divorciado,Norte,3,CLT,4.3,2468.96,17900.0,48,1.6,Excelente,674,0
56,Médio,Casado,Sul,0,Empresário,1.5,1320.0,19000.0,84,2.99,Bom,553,0
35,Médio,Divorciado,Sudeste,1,CLT,0.2,1320.0,22200.0,24,2.08,Excelente,717,0
38,Médio,Casado,Nordeste,1,Servidor Público,0.7,1702.49,8000.0,24,1.28,Regular,523,0
49,Superior,Casado,Sudeste,0,CLT,2.1,7189.48,120100.0,48,1.83,Regular,596,0
51,Médio,Divorciado,Sul,1,Empresário,1.7,2197.82,18500.0,24,2.17,Excelente,638,0
36,Superior,Solteiro,Sudeste,2,Autônomo,9.0,5596.31,17300.0,48,2.77,Regular,563,0
33,Superior,Casado,Sul,3,CLT,3.2,7435.22,34800.0,24,1.81,Regular,576,0
37,Superior,Casado,Sudeste,3,Servidor Público,3.9,9195.28,149600.0,48,0.83,Ruim,471,0
41,Fundamental,Solteiro,Sul,0,CLT,4.7,1320.0,23400.0,48,1.9,Bom,625,0
47,Superior,Casado,Sudeste,2,Autônomo,3.0,5149.4,84600.0,48,3.0,Regular,523,0
38,Médio,Solteiro,Nordeste,1,Autônomo,5.9,1677.19,16100.0,36,4.16,Regular,496,0
44,Médio,Casado,Centro-Oeste,0,Autônomo,6.1,2196.16,38300.0,60,2.93,Excelente,736,0
56,Fundamental,Casado,Centro-Oeste,1,CLT,1.7,2318.16,21100.0,72,2.44,Regular,495,0
42,Médio,Viúvo,Sudeste,3,Empresário,0.4,1428.53,6700.0,36,2.81,Bom,594,0
41,Médio,Solteiro,Sudeste,1,Autônomo,17.2,3087.46,25100.0,60,3.29,Regular,582,0
21,Médio,Casado,Nordeste,4,CLT,4.1,1839.24,33100.0,36,1.87,Ruim,394,1
18,Superior,Solteiro,Sul,2,CLT,4.9,2520.13,31200.0,48,2.36,Excelente,668,0
42,Superior,Casado,Nordeste,1,Autônomo,5.7,5314.76,43000.0,36,4.24,Excelente,715,0
36,Médio,Casado,Sudeste,0,Servidor Público,3.8,4973.48,61500.0,48,1.08,Bom,671,0
32,Fundamental,Casado,Nordeste,0,Autônomo,2.5,1320.0,12500.0,24,3.9,Bom,655,0
40,Superior,Divorciado,Sudeste,2,CLT,16.7,5533.05,20700.0,48,1.99,Bom,693,0
37,Fundamental,Divorciado,Sudeste,2,CLT,5.2,1320.0,7900.0,84,2.34,Bom,603,0
50,Pós-graduação,Solteiro,Nordeste,1,Autônomo,7.5,11431.59,37600.0,60,3.74,Regular,634,0
38,Superior,Solteiro,Nordeste,1,CLT,2.3,7115.32,48500.0,72,2.13,Excelente,725,0
29,Médio,Casado,Sudeste,3,CLT,9.4,1956.48,27600.0,48,2.04,Bom,595,0
48,Médio,Casado,Norte,1,Autônomo,5.3,1645.89,9700.0,24,3.26,Bom,582,0
35,Fundamental,Solteiro,Sul,2,CLT,5.5,2064.18,22500.0,36,1.35,Bom,618,0
43,Médio,Casado,Sul,2,CLT,0.4,4394.78,59400.0,12,1.64,Excelente,683,0
32,Fundamental,Casado,Centro-Oeste,0,CLT,3.8,2516.64,28300.0,48,2.08,Regular,578,0
30,Superior,Casado,Nordeste,3,CLT,1.6,4729.79,15300.0,48,1.23,Excelente,677,0
38,Médio,Divorciado,Norte,2,Autônomo,4.4,2184.67,18500.0,36,2.58,Bom,602,1
38,Médio,Casado,Sudeste,0,Servidor Público,3.4,3779.6,36400.0,48,1.33,Excelente,720,0
43,Superior,Solteiro,Sul,3,Autônomo,0.5,6827.79,55600.0,36,2.8,Bom,650,1
35,Médio,Solteiro,Centro-Oeste,3,CLT,3.0,3028.71,33900.0,24,1.46,Regular,511,1
18,Fundamental,Divorciado,Sudeste,2,Servidor Público,2.4,1320.0,14100.0,36,1.46,Ruim,328,1
33,Fundamental,Viúvo,Sudeste,1,Autônomo,6.0,2097.86,12200.0,48,3.52,Bom,589,0
46,Fundamental,Casado,Sudeste,4,Empresário,2.8,1320.0,18800.0,84,2.59,Regular,519,0
34,Superior,Casado,Sul,0,Empresário,2.6,1674.64,9100.0,36,2.65,Excelente,731,0
35,Médio,Divorciado,Sudeste,1,CLT,5.1,2025.07,20000.0,60,1.26,Bom,656,0
48,Superior,Casado,Sudeste,0,Empresário,4.4,2903.7,41700.0,60,2.69,Excelente,688,0
30,Médio,Divorciado,Nordeste,1,CLT,19.2,5633.58,75800.0,36,1.77,Regular,632,0
21,Médio,Casado,Centro-Oeste,3,CLT,1.7,4220.96,40000.0,72,2.01,Bom,623,0
36,Médio,Casado,Sudeste,2,CLT,4.7,2143.71,31800.0,36,2.35,Bom,623,0
32,Superior,Casado,Sudeste,2,CLT,0.7,5354.5,73400.0,84,2.18,Bom,542,0
27,Médio,Solteiro,Sudeste,1,Autônomo,6.5,3333.3,29200.0,12,2.17,Ruim,457,1
36,Fundamental,Solteiro,Sudeste,3,Empresário,6.2,2027.28,33300.0,48,2.66,Regular,520,1
43,Superior,Casado,Centro-Oeste,1,CLT,5.2,2128.1,10900.0,60,2.09,Excelente,653,0
37,Médio,Divorciado,Norte,0,Autônomo,0.5,2285.87,19100.0,36,2.6,Regular,507,0
41,Médio,Casado,Centro-Oeste,2,Servidor Público,17.5,2757.58,37100.0,24,1.02,Bom,683,0
57,Superior,Casado,Centro-Oeste,1,CLT,11.4,2971.53,47800.0,12,2.0,Bom,650,0
34,Médio,Solteiro,Sudeste,0,CLT,1.8,2313.18,18100.0,12,1.31,Regular,560,0
41,Superior,Solteiro,Sudeste,3,Servidor Público,3.4,3143.57,35900.0,48,1.46,Bom,651,0
32,Médio,Casado,Norte,2,Autônomo,8.8,4109.52,13100.0,72,3.28,Excelente,743,0
28,Superior,Casado,Norte,3,Servidor Público,2.7,7570.24,64800.0,12,1.32,Excelente,723,0
31,Superior,Casado,Sudeste,2,Autônomo,3.7,7970.11,63500.0,24,3.79,Ruim,474,1
32,Médio,Solteiro,Sudeste,0,CLT,3.7,1320.0,20600.0,12,1.42,Bom,636,0
41,Superior,Viúvo,Nordeste,0,CLT,4.2,5662.46,23300.0,36,2.23,Regular,559,0
63,Superior,Casado,Sul,3,CLT,3.4,3474.05,13700.0,72,1.37,Bom,585,0
30,Médio,Divorciado,Nordeste,0,CLT,2.1,2930.27,28200.0,36,1.45,Regular,503,1
33,Médio,Casado,Nordeste,2,Servidor Público,3.1,3206.34,29200.0,36,1.08,Regular,481,0
37,Superior,Solteiro,Sul,0,Autônomo,8.2,4081.62,22100.0,24,4.06,Excelente,770,0
42,Superior,Casado,Norte,2,CLT,8.0,5801.71,40300.0,24,2.1,Excelente,736,0
40,Fundamental,Casado,Norte,0,CLT,5.9,1976.07,34800.0,24,2.04,Bom,645,0
52,Superior,Casado,Norte,0,Autônomo,2.1,3995.58,42700.0,24,2.93,Bom,627,0
18,Fundamental,Casado,Sudeste,2,CLT,6.2,1320.0,5700.0,24,2.14,Excelente,731,0
18,Superior,Solteiro,Sudeste,1,CLT,2.0,6597.96,24700.0,60,1.2,Bom,699,0
32,Superior,Casado,Centro-Oeste,2,CLT,4.4,7412.83,26900.0,48,2.09,Bom,656,0
50,Pós-graduação,Divorciado,Sudeste,2,CLT,3.4,9625.37,85000.0,48,2.09,Excelente,742,0
20,Fundamental,Solteiro,Sudeste,2,Empresário,1.4,1749.69,28000.0,36,1.76,Excelente,648,0
18,Superior,Solteiro,Sudeste,1,Empresário,2.4,5217.31,80800.0,24,1.61,Regular,521,1
44,Médio,Divorciado,Centro-Oeste,2,CLT,7.1,3715.96,31700.0,24,1.3,Ruim,440,1
40,Médio,Solteiro,Sul,3,CLT,9.8,1737.29,25400.0,12,1.45,Bom,607,0
26,Fundamental,Casado,Sudeste,2,Autônomo,0.9,1911.15,27300.0,24,3.1,Excelente,587,1
27,Superior,Casado,Sul,2,CLT,2.4,6537.67,67000.0,72,1.22,Bom,569,0
27,Médio,Casado,Nordeste,3,CLT,2.3,2241.24,20300.0,24,1.32,Excelente,652,0
39,Fundamental,Casado,Centro-Oeste,3,CLT,2.7,2060.08,11800.0,36,1.31,Bom,609,0
31,Superior,Solteiro,Sul,1,CLT,15.0,9524.06,68400.0,48,1.36,Excelente,787,0
43,Superior,Solteiro,Norte,4,CLT,2.9,7158.25,57800.0,48,1.26,Regular,599,0
18,Superior,Casado,Sul,0,Autônomo,7.1,6605.44,100300.0,60,3.24,Excelente,743,0
28,Pós-graduação,Casado,Centro-Oeste,4,CLT,4.4,9673.77,109300.0,24,1.43,Bom,633,0
25,Médio,Casado,Nordeste,0,CLT,0.5,1320.0,7900.0,48,2.32,Regular,473,0
35,Pós-graduação,Casado,Nordeste,1,Autônomo,4.8,6175.15,27400.0,60,2.17,Regular,579,0
32,Superior,Solteiro,Sul,3,Autônomo,4.2,5613.74,58700.0,36,4.47,Excelente,637,0
46,Médio,Solteiro,Norte,0,CLT,5.7,3664.62,47600.0,84,1.28,Bom,623,0
18,Médio,Divorciado,Norte,0,Servidor Público,0.3,2846.16,43500.0,48,1.04,Bom,611,0
38,Médio,Casado,Sudeste,2,Autônomo,1.1,1636.01,24500.0,60,4.5,Excelente,610,0
44,Médio,Solteiro,Sudeste,2,CLT,5.9,3407.28,52300.0,48,1.44,Bom,608,0
58,Superior,Solteiro,Sul,0,Empresário,1.9,6685.7,65000.0,72,2.2,Excelente,727,0
32,Superior,Solteiro,Sudeste,1,CLT,9.7,6533.22,104400.0,48,1.65,Excelente,717,0
41,Superior,Solteiro,Sudeste,1,CLT,2.9,6892.08,66600.0,72,1.86,Excelente,743,0
18,Médio,Divorciado,Nordeste,0,CLT,0.0,1320.0,7300.0,36,2.17,Bom,621,0
18,Fundamental,Divorciado,Sudeste,1,CLT,4.8,1332.65,11900.0,72,1.33,Regular,497,0
47,Superior,Divorciado,Centro-Oeste,0,CLT,2.9,5026.83,40700.0,48,1.42,Ruim,459,0
37,Médio,Divorciado,Sul,1,Autônomo,1.5,2765.28,24600.0,60,3.38,Bom,601,0
50,Pós-graduação,Divorciado,Sul,2,CLT,0.1,8973.63,115600.0,12,2.13,Excelente,731,0
22,Fundamental,Casado,Sul,3,Empresário,0.9,2140.91,27500.0,36,1.82,Excelente,637,0
43,Pós-graduação,Solteiro,Sul,2,Autônomo,0.7,9312.86,59400.0,72,2.75,Regular,555,1
58,Fundamental,Casado,Sudeste,0,Empresário,3.5,2588.19,20000.0,36,2.27,Excelente,662,0
42,Médio,Solteiro,Nordeste,2,CLT,5.9,2751.47,32800.0,60,2.33,Excelente,712,0
41,Fundamental,Solteiro,Centro-Oeste,3,CLT,1.1,1942.86,8300.0,84,1.78,Regular,478,0
38,Superior,Solteiro,Centro-Oeste,1,CLT,4.8,8496.62,113300.0,24,2.25,Bom,656,0
20,Superior,Casado,Centro-Oeste,1,Servidor Público,9.2,6891.37,39200.0,36,1.43,Bom,716,0
52,Médio,Solteiro,Sudeste,4,CLT,3.9,2980.96,47000.0,24,2.48,Ruim,414,1
31,Pós-graduação,Solteiro,Sudeste,2,Empresário,6.0,12853.48,116000.0,24,2.71,Bom,688,0
43,Superior,Casado,Sudeste,2,CLT,0.9,10675.66,67400.0,48,2.43,Bom,665,0
20,Superior,Divorciado,Nordeste,2,Servidor Público,0.3,3162.15,41200.0,24,1.09,Ruim,384,0
25,Superior,Casado,Sudeste,0,CLT,1.8,3892.53,44000.0,48,1.67,Regular,513,1
53,Médio,Divorciado,Sul,0,CLT,4.9,3151.62,17600.0,84,1.28,Bom,620,0
34,Médio,Solteiro,Centro-Oeste,2,Empresário,4.6,3604.31,55500.0,36,2.25,Bom,613,0
53,Pós-graduação,Solteiro,Norte,1,Servidor Público,12.4,8746.69,85700.0,72,1.23,Ruim,521,0
37,Pós-graduação,Casado,Centro-Oeste,1,Empresário,4.0,7041.79,37200.0,36,2.44,Excelente,747,0
18,Pós-graduação,Casado,Nordeste,0,Autônomo,2.1,7339.13,109700.0,36,2.13,Excelente,753,0
47,Pós-graduação,Casado,Centro-Oeste,3,Empresário,6.4,7900.88,39500.0,36,2.07,Ruim,460,0
31,Fundamental,Casado,Sudeste,3,Autônomo,0.7,3030.28,53100.0,24,3.6,Bom,579,1
45,Superior,Casado,Nordeste,1,Servidor Público,6.7,5306.25,51100.0,60,1.0,Bom,642,0
38,Médio,Divorciado,Nordeste,2,Autônomo,1.8,2445.76,34100.0,48,2.24,Bom,564,0
21,Pós-graduação,Casado,Sudeste,0,Servidor Público,0.7,8074.86,79000.0,48,0.8,Excelente,739,0
39,Médio,Solteiro,Sudeste,1,Autônomo,0.7,3682.27,21400.0,36,3.15,Bom,554,1
62,Superior,Casado,Sudeste,1,Autônomo,16.4,8741.87,125600.0,60,3.51,Excelente,781,0
43,Médio,Solteiro,Sudeste,2,CLT,3.9,2894.39,21200.0,24,2.18,Ruim,394,0
37,Médio,Solteiro,Nordeste,1,Autônomo,0.8,3924.58,51900.0,60,4.44,Bom,586,1
49,Fundamental,Solteiro,Sudeste,1,CLT,1.3,1320.0,9100.0,24,1.84,Ruim,377,1
40,Superior,Casado,Sudeste,0,Autônomo,1.9,3830.92,25300.0,36,3.6,Excelente,649,0
40,Superior,Solteiro,Nordeste,0,CLT,0.2,8438.69,83200.0,48,1.63,Bom,657,0
25,Fundamental,Solteiro,Sudeste,3,Servidor Público,0.5,1415.44,21600.0,72,0.88,Excelente,626,1
40,Superior,Casado,Sudeste,0,Autônomo,5.7,2748.12,33500.0,60,3.93,Excelente,706,0
49,Superior,Casado,Nordeste,0,Autônomo,6.2,4867.87,19300.0,48,4.49,Bom,667,0
28,Médio,Casado,Sudeste,1,CLT,17.8,1320.0,18500.0,72,2.14,Bom,684,0
53,Médio,Casado,Centro-Oeste,1,Servidor Público,0.3,2475.29,29000.0,48,1.17,Bom,572,0
36,Superior,Solteiro,Sul,2,CLT,8.8,3470.68,42900.0,48,2.37,Excelente,711,0
28,Superior,Solteiro,Sudeste,1,Servidor Público,1.5,5084.74,42200.0,60,1.21,Excelente,690,0
48,Médio,Solteiro,Sudeste,0,Autônomo,1.6,3890.57,44100.0,72,4.26,Regular,544,0
34,Superior,Divorciado,Sudeste,0,CLT,0.5,6770.26,58100.0,48,2.41,Bom,636,1
46,Fundamental,Casado,Norte,0,Empresário,17.2,2041.85,8600.0,72,2.53,Bom,662,0
34,Médio,Solteiro,Norte,1,CLT,15.9,2923.68,45800.0,36,1.89,Excelente,741,0
37,Médio,Solteiro,Nordeste,3,CLT,8.0,2717.61,35800.0,72,1.52,Excelente,673,0
43,Médio,Viúvo,Sudeste,0,CLT,0.4,2930.78,38300.0,24,1.45,Bom,620,0
41,Superior,Casado,Norte,2,Empresário,7.4,7686.45,45400.0,48,2.71,Bom,702,0
18,Pós-graduação,Divorciado,Centro-Oeste,2,Servidor Público,4.0,9245.72,119800.0,60,0.83,Bom,644,0
25,Médio,Solteiro,Sudeste,0,Empresário,0.6,4343.0,28100.0,60,2.42,Bom,610,0
48,Médio,Solteiro,Nordeste,2,CLT,1.2,1603.13,21300.0,36,1.51,Regular,572,0
36,Superior,Casado,Sul,2,CLT,4.7,6925.45,55400.0,84,2.41,Regular,518,0
32,Superior,Casado,Sul,2,Autônomo,6.5,5937.02,31800.0,24,2.43,Regular,524,1
23,Superior,Casado,Nordeste,3,CLT,7.5,9786.73,150000.0,12,2.14,Bom,717,0
26,Superior,Casado,Centro-Oeste,1,Autônomo,3.1,3888.43,17800.0,72,4.17,Excelente,752,0
18,Médio,Casado,Sudeste,0,CLT,3.1,3929.08,56700.0,60,2.08,Excelente,748,0
36,Superior,Casado,Sudeste,1,CLT,4.6,9078.18,41100.0,60,1.44,Bom,693,0
31,Fundamental,Solteiro,Norte,0,CLT,6.0,1901.01,25200.0,72,2.08,Excelente,686,0
27,Médio,Casado,Centro-Oeste,1,CLT,0.7,2873.64,13400.0,24,2.38,Regular,514,0
37,Médio,Divorciado,Sudeste,3,CLT,5.4,2745.54,29200.0,24,1.33,Bom,616,0
42,Médio,Solteiro,Sul,1,Empresário,1.7,4074.12,23700.0,84,2.28,Bom,647,0
61,Pós-graduação,Casado,Sudeste,1,Empresário,1.9,13574.03,150000.0,48,1.51,Bom,731,0
21,Superior,Casado,Norte,0,Servidor Público,0.3,7299.0,65900.0,72,1.21,Ruim,414,0
50,Fundamental,Viúvo,Sudeste,0,CLT,3.6,2437.48,7900.0,72,1.28,Bom,587,0
48,Médio,Casado,Sudeste,0,CLT,0.4,4543.44,56400.0,60,1.27,Bom,636,0
29,Médio,Casado,Sudeste,2,Autônomo,9.8,3119.56,30200.0,48,3.62,Bom,599,1
40,Médio,Divorciado,Nordeste,4,Autônomo,3.9,1320.0,21000.0,36,2.42,Excelente,586,1
32,Superior,Divorciado,Centro-Oeste,1,Empresário,18.5,5044.48,47900.0,24,2.96,Excelente,809,0
40,Pós-graduação,Casado,Nordeste,0,Servidor Público,1.1,2057.51,18900.0,60,0.87,Bom,614,0
54,Pós-graduação,Casado,Sudeste,2,CLT,4.6,5283.1,51800.0,60,2.28,Ruim,502,1
44,Superior,Solteiro,Sul,3,Empresário,13.3,4977.02,79100.0,48,2.61,Regular,615,0
43,Superior,Casado,Norte,3,CLT,1.4,6330.59,74700.0,12,1.6,Regular,522,1
33,Médio,Divorciado,Norte,2,Servidor Público,0.4,4399.39,57400.0,24,1.01,Regular,533,1
21,Médio,Divorciado,Norte,1,Autônomo,4.0,4257.86,58800.0,24,2.27,Regular,529,1
35,Médio,Solteiro,Norte,2,Autônomo,1.8,4404.28,75100.0,60,3.71,Ruim,385,1
51,Superior,Casado,Nordeste,0,Autônomo,1.3,5741.81,89400.0,48,2.82,Regular,600,0
21,Superior,Casado,Centro-Oeste,2,Servidor Público,20.2,5961.41,100800.0,48,1.11,Bom,715,0
26,Médio,Viúvo,Nordeste,2,Autônomo,5.6,2397.52,19500.0,48,3.48,Excelente,722,0
39,Médio,Casado,Centro-Oeste,2,Servidor Público,2.7,2782.61,17300.0,36,1.28,Excelente,675,0
